year,month,day,hour,pm2.5,cbwd,DEWP,TEMP,PRES,Iws,Is,Ir
2012,11,12,20,45,NW,-10,6,1016,66.14,0,0
2012,11,12,21,35,NW,-11,6,1017,71.95,0,0
2012,11,12,22,8,NW,-11,5,1017,77.76,0,0
2012,11,12,23,6,NW,-11,5,1017,83.57,0,0
2012,11,13,0,9,NW,-10,4,1017,88.49,0,0
2012,11,13,1,12,NW,-11,3,1017,92.51,0,0
2012,11,13,2,11,NW,-15,3,1017,101.45,0,0
2012,11,13,3,8,NW,-17,3,1017,114.41,0,0
2012,11,13,4,14,NW,-16,2,1017,125.59,0,0
2012,11,13,5,10,NW,-17,2,1018,134.53,0,0
2012,11,13,6,7,NW,-15,1,1018,141.68,0,0
2012,11,13,7,7,NW,-16,1,1019,148.83,0,0
2012,11,13,8,10,NW,-16,1,1019,156.88,0,0
2012,11,13,9,14,NW,-16,2,1020,165.82,0,0
2012,11,13,10,17,NW,-16,4,1019,172.97,0,0
2012,11,13,11,15,NW,-17,5,1019,181.91,0,0
2012,11,13,12,14,NW,-17,5,1018,190.85,0,0
2012,11,13,13,11,NW,-18,6,1017,202.03,0,0
2012,11,13,14,12,NW,-18,6,1017,210.97,0,0
2012,11,13,15,12,NW,-18,6,1017,219.02,0,0
2012,11,13,16,8,NW,-20,6,1017,227.07,0,0
2012,11,13,17,7,NW,-18,5,1018,232.88,0,0
2012,11,13,18,15,NW,-18,3,1019,240.93,0,0
2012,11,13,19,11,NW,-18,3,1019,249.87,0,0
2012,11,13,20,18,NW,-20,3,1020,261.05,0,0
2012,11,13,21,23,NW,-20,3,1020,273.12,0,0
2012,11,13,22,24,NW,-20,2,1021,284.3,0,0
2012,11,13,23,24,NW,-19,1,1022,288.32,0,0
2012,11,14,0,17,NW,-18,2,1022,293.24,0,0
2012,11,14,1,17,NW,-17,1,1023,298.16,0,0
2012,11,14,2,17,NW,-17,1,1023,303.97,0,0
2012,11,14,3,14,NW,-17,0,1023,309.78,0,0
2012,11,14,4,12,NE,-13,-2,1023,1.79,0,0
2012,11,14,5,13,NW,-12,-4,1024,4.02,0,0
2012,11,14,6,16,NW,-12,-4,1024,8.04,0,0
2012,11,14,7,15,NW,-11,-2,1025,11.17,0,0
2012,11,14,8,23,NW,-12,0,1026,15.19,0,0
2012,11,14,9,26,NE,-14,1,1026,4.92,0,0
2012,11,14,10,25,NE,-14,3,1026,8.94,0,0
2012,11,14,11,31,NE,-16,4,1026,12.96,0,0
2012,11,14,12,27,NE,-16,6,1025,16.09,0,0
2012,11,14,13,18,NW,-16,7,1025,4.02,0,0
2012,11,14,14,18,NW,-15,8,1024,7.15,0,0
2012,11,14,15,26,NE,-14,7,1024,3.13,0,0
2012,11,14,16,19,NE,-13,6,1024,4.92,0,0
2012,11,14,17,32,cv,-12,4,1024,0.89,0,0
2012,11,14,18,36,cv,-9,2,1025,1.34,0,0
2012,11,14,19,49,cv,-7,1,1026,2.23,0,0
2012,11,14,20,55,cv,-8,1,1026,3.12,0,0
2012,11,14,21,81,cv,-5,-1,1027,4.01,0,0
2012,11,14,22,130,NE,-6,-2,1028,0.89,0,0
2012,11,14,23,144,cv,-6,-2,1028,0.89,0,0
2012,11,15,0,144,cv,-6,-3,1028,1.34,0,0
2012,11,15,1,117,NE,-5,-3,1028,0.89,0,0
2012,11,15,2,162,cv,-5,-3,1029,0.89,0,0
2012,11,15,3,200,cv,-5,-3,1029,1.34,0,0
2012,11,15,4,171,NE,-5,-4,1028,0.89,0,0
2012,11,15,5,145,NW,-6,-4,1029,1.79,0,0
2012,11,15,6,102,NW,-5,-4,1029,2.68,0,0
2012,11,15,7,85,cv,-5,-4,1029,0.89,0,0
2012,11,15,8,103,NW,-4,-3,1030,1.79,0,0
2012,11,15,9,83,cv,-4,2,1030,0.89,0,0
2012,11,15,10,112,cv,-5,3,1029,1.78,0,0
2012,11,15,11,146,cv,-6,4,1029,2.67,0,0
2012,11,15,12,183,SE,-6,6,1028,1.79,0,0
2012,11,15,13,191,cv,-6,6,1027,0.89,0,0
2012,11,15,14,225,cv,-7,7,1026,1.78,0,0
2012,11,15,15,227,cv,-9,7,1025,2.67,0,0
2012,11,15,16,145,SE,-9,7,1025,3.13,0,0
2012,11,15,17,125,cv,-8,5,1025,0.89,0,0
2012,11,15,18,130,SE,-7,4,1025,1.79,0,0
2012,11,15,19,122,SE,-8,7,1026,3.58,0,0
2012,11,15,20,113,NW,-1,4,1026,4.92,0,1
2012,11,15,21,130,NW,1,2,1025,8.05,0,2
2012,11,15,22,137,cv,0,1,1025,0.89,0,3
2012,11,15,23,137,SE,0,0,1025,0.89,1,0
2012,11,16,0,129,SE,0,0,1025,1.78,2,0
2012,11,16,1,126,cv,0,0,1024,0.89,0,0
2012,11,16,2,136,cv,0,1,1024,1.78,1,0
2012,11,16,3,159,NW,0,0,1023,1.79,0,0
2012,11,16,4,159,NW,0,0,1023,3.58,0,0
2012,11,16,5,180,cv,0,0,1023,0.89,0,0
2012,11,16,6,175,cv,0,0,1023,1.78,0,0
2012,11,16,7,170,cv,0,0,1023,2.23,0,0
2012,11,16,8,171,cv,0,1,1023,3.12,0,0
2012,11,16,9,176,cv,0,1,1023,4.01,0,0
2012,11,16,10,206,NE,1,1,1023,1.79,0,0
2012,11,16,11,252,NW,1,2,1022,1.79,0,0
2012,11,16,12,263,cv,2,5,1021,0.89,0,0
2012,11,16,13,256,cv,3,6,1020,1.78,0,0
2012,11,16,14,182,cv,1,8,1020,3.57,0,0
2012,11,16,15,10,NW,-5,9,1019,7.15,0,0
2012,11,16,16,13,NW,-5,9,1020,14.3,0,0
2012,11,16,17,17,NW,-5,8,1020,21.45,0,0
2012,11,16,18,20,NW,-5,7,1020,28.6,0,0
2012,11,16,19,25,NW,-4,6,1021,35.75,0,0
2012,11,16,20,20,NW,-5,6,1021,40.67,0,0
2012,11,16,21,19,NW,-5,5,1021,44.69,0,0
2012,11,16,22,23,NW,-7,6,1021,47.82,0,0
2012,11,16,23,18,NW,-6,6,1020,50.95,0,0
2012,11,17,0,17,NW,-5,0,1020,54.08,0,0
2012,11,17,1,20,NW,-5,1,1020,58.1,0,0
2012,11,17,2,28,NW,-5,-1,1020,59.89,0,0
2012,11,17,3,27,NW,-5,-2,1020,61.68,0,0
2012,11,17,4,35,cv,-5,-1,1019,0.45,0,0
2012,11,17,5,38,cv,-3,-2,1019,0.9,0,0
2012,11,17,6,56,cv,-5,-1,1020,1.79,0,0
2012,11,17,7,57,cv,-5,2,1020,3.58,0,0
2012,11,17,8,75,NE,-3,-1,1020,1.79,0,0
2012,11,17,9,70,cv,-3,4,1021,0.89,0,0
2012,11,17,10,50,cv,-5,7,1021,2.68,0,0
2012,11,17,11,51,SE,-4,7,1021,1.79,0,0
2012,11,17,12,58,SE,-4,8,1020,3.58,0,0
2012,11,17,13,56,cv,-6,9,1019,0.89,0,0
2012,11,17,14,62,cv,-7,10,1019,2.68,0,0
2012,11,17,15,64,SE,-8,10,1019,1.79,0,0
2012,11,17,16,72,SE,-7,9,1019,3.58,0,0
2012,11,17,17,69,SE,-5,7,1019,5.37,0,0
2012,11,17,18,66,SE,-2,4,1020,6.26,0,0
2012,11,17,19,57,cv,-2,3,1020,0.89,0,0
2012,11,17,20,93,cv,-2,2,1020,1.78,0,0
2012,11,17,21,114,cv,-2,2,1021,2.23,0,0
2012,11,17,22,135,SE,-3,2,1021,1.79,0,0
2012,11,17,23,157,SE,-3,2,1021,3.58,0,0
2012,11,18,0,179,SE,-3,2,1021,5.37,0,0
2012,11,18,1,171,SE,-3,-1,1020,6.26,0,0
2012,11,18,2,180,cv,-3,-1,1020,0.89,0,0
2012,11,18,3,189,SE,-3,-1,1020,0.89,0,0
2012,11,18,4,219,SE,-2,0,1019,1.78,0,0
2012,11,18,5,174,cv,-3,0,1019,0.89,0,0
2012,11,18,6,154,cv,-3,-1,1019,1.78,0,0
2012,11,18,7,167,NW,-3,-2,1019,0.89,0,0
2012,11,18,8,164,NW,-2,0,1019,2.68,0,0
2012,11,18,9,168,NW,-1,3,1019,4.47,0,0
2012,11,18,10,179,cv,-2,5,1019,0.89,0,0
2012,11,18,11,164,cv,-2,6,1018,1.78,0,0
2012,11,18,12,170,cv,-2,6,1017,2.67,0,0
2012,11,18,13,157,cv,-2,7,1016,3.56,0,0
2012,11,18,14,156,cv,-2,8,1016,4.45,0,0
2012,11,18,15,156,cv,-2,8,1016,5.34,0,0
2012,11,18,16,153,NW,-2,8,1016,1.79,0,0
2012,11,18,17,152,NW,-6,11,1017,8.94,0,0
2012,11,18,18,17,NW,-9,10,1018,16.99,0,0
2012,11,18,19,13,NW,-9,8,1020,29.06,0,0
2012,11,18,20,11,NW,-9,7,1020,38.89,0,0
2012,11,18,21,12,NW,-9,6,1022,43.81,0,0
2012,11,18,22,8,NW,-11,5,1022,48.73,0,0
2012,11,18,23,7,NW,-12,5,1023,57.67,0,0
2012,11,19,0,11,NW,-13,4,1023,67.5,0,0
2012,11,19,1,7,NW,-12,4,1023,76.44,0,0
2012,11,19,2,9,NW,-13,4,1024,86.27,0,0
2012,11,19,3,10,NW,-11,3,1025,94.32,0,0
2012,11,19,4,6,NW,-11,3,1024,103.26,0,0
2012,11,19,5,12,NW,-11,2,1025,109.07,0,0
2012,11,19,6,13,cv,-9,1,1025,0.89,0,0
2012,11,19,7,14,NW,-8,0,1025,4.02,0,0
2012,11,19,8,22,cv,-9,1,1026,0.89,0,0
2012,11,19,9,27,NE,-10,3,1027,1.79,0,0
2012,11,19,10,20,NE,-11,5,1027,5.81,0,0
2012,11,19,11,22,NW,-12,7,1027,3.13,0,0
2012,11,19,12,24,NE,-12,8,1025,4.02,0,0
2012,11,19,13,23,cv,-12,8,1024,0.89,0,0
2012,11,19,14,22,cv,-12,9,1024,1.78,0,0
2012,11,19,15,31,SE,-11,9,1023,3.13,0,0
2012,11,19,16,36,SE,-11,9,1023,7.15,0,0
2012,11,19,17,36,SE,-10,7,1023,11.17,0,0
2012,11,19,18,51,cv,-9,7,1024,3.13,0,0
2012,11,19,19,67,cv,-8,6,1024,4.92,0,0
2012,11,19,20,NA,SE,-6,3,1024,1.79,0,0
2012,11,19,21,NA,cv,-4,0,1024,0.89,0,0
2012,11,19,22,NA,NE,-4,-1,1024,1.79,0,0
2012,11,19,23,NA,cv,-4,0,1023,0.89,0,0
2012,11,20,0,NA,NE,-5,-3,1023,0.89,0,0
2012,11,20,1,NA,NW,-4,-2,1023,1.79,0,0
2012,11,20,2,NA,NW,-4,-2,1024,2.68,0,0
2012,11,20,3,NA,NW,-5,-4,1024,4.47,0,0
2012,11,20,4,NA,NW,-5,-4,1024,5.36,0,0
2012,11,20,5,NA,NW,-5,-4,1024,7.15,0,0
2012,11,20,6,NA,NW,-5,-3,1024,8.04,0,0
2012,11,20,7,NA,NW,-5,-4,1024,9.83,0,0
2012,11,20,8,NA,NW,-3,2,1025,12.96,0,0
2012,11,20,9,NA,NW,-4,4,1025,16.98,0,0
2012,11,20,10,NA,NW,-5,6,1024,21.9,0,0
2012,11,20,11,NA,NE,-6,7,1024,4.02,0,0
2012,11,20,12,NA,NW,-7,9,1023,3.13,0,0
2012,11,20,13,NA,cv,-7,10,1022,0.89,0,0
2012,11,20,14,NA,cv,-7,11,1022,1.78,0,0
2012,11,20,15,NA,cv,-8,10,1021,2.67,0,0
2012,11,20,16,57,SE,-7,9,1021,1.79,0,0
2012,11,20,17,87,SE,-6,7,1021,2.68,0,0
2012,11,20,18,110,SE,-3,4,1022,3.57,0,0
2012,11,20,19,132,SE,-4,2,1022,4.46,0,0
2012,11,20,20,159,cv,-2,3,1022,0.89,0,0
2012,11,20,21,134,SE,-2,2,1023,0.89,0,0
2012,11,20,22,141,cv,-2,1,1022,0.89,0,0
2012,11,20,23,153,SE,-2,0,1022,0.89,0,0
2012,11,21,0,149,SE,-3,-1,1022,1.78,0,0
2012,11,21,1,163,SE,-3,0,1021,2.67,0,0
2012,11,21,2,164,cv,-3,0,1021,0.89,0,0
2012,11,21,3,248,cv,-4,-1,1021,1.78,0,0
2012,11,21,4,334,NE,-4,-3,1020,0.89,0,0
2012,11,21,5,370,cv,-3,-2,1020,0.45,0,0
2012,11,21,6,331,NW,-3,-2,1020,1.79,0,0
2012,11,21,7,293,NE,-4,-3,1020,0.89,0,0
2012,11,21,8,305,cv,-3,-2,1020,0.89,0,0
2012,11,21,9,285,NW,-1,3,1019,1.79,0,0
2012,11,21,10,280,NW,-1,4,1019,3.58,0,0
2012,11,21,11,235,cv,-2,6,1019,0.89,0,0
2012,11,21,12,164,cv,-3,8,1018,1.78,0,0
2012,11,21,13,183,cv,-3,8,1017,2.67,0,0
2012,11,21,14,196,cv,-4,9,1017,3.56,0,0
2012,11,21,15,218,cv,-4,9,1016,4.45,0,0
2012,11,21,16,237,cv,-3,9,1017,5.34,0,0
2012,11,21,17,249,SE,-2,6,1017,1.79,0,0
2012,11,21,18,269,cv,-1,3,1018,0.89,0,0
2012,11,21,19,277,cv,-2,3,1019,1.78,0,0
2012,11,21,20,286,SE,-1,1,1020,0.89,0,0
2012,11,21,21,308,NE,-1,1,1020,0.89,0,0
2012,11,21,22,338,NE,-1,1,1020,1.78,0,0
2012,11,21,23,350,cv,-1,0,1019,0.89,0,0
2012,11,22,0,404,cv,0,0,1020,1.34,0,0
2012,11,22,1,410,cv,-2,-1,1019,2.23,0,0
2012,11,22,2,418,NW,-2,-1,1019,1.79,0,0
2012,11,22,3,431,cv,-1,0,1019,0.89,0,0
2012,11,22,4,359,SE,-1,0,1019,0.89,0,0
2012,11,22,5,318,NE,-1,1,1019,0.89,0,0
2012,11,22,6,335,NW,-1,1,1020,1.79,0,0
2012,11,22,7,236,NW,0,2,1021,3.58,0,0
2012,11,22,8,226,NW,0,4,1022,6.71,0,0
2012,11,22,9,226,cv,1,4,1022,0.89,0,0
2012,11,22,10,190,NW,1,6,1023,3.13,0,0
2012,11,22,11,84,NW,1,6,1023,7.15,0,0
2012,11,22,12,33,NE,0,7,1023,1.79,0,0
2012,11,22,13,38,NW,-2,7,1023,4.92,0,0
2012,11,22,14,28,NW,-9,8,1023,12.97,0,0
2012,11,22,15,23,NW,-10,7,1024,21.91,0,0
2012,11,22,16,19,NW,-11,7,1025,29.96,0,0
2012,11,22,17,13,NW,-11,6,1026,37.11,0,0
2012,11,22,18,16,NW,-11,4,1027,42.92,0,0
2012,11,22,19,13,NW,-16,4,1029,48.73,0,0
2012,11,22,20,11,NW,-17,4,1030,55.88,0,0
2012,11,22,21,6,NW,-18,2,1031,63.03,0,0
2012,11,22,22,6,NW,-20,2,1032,71.08,0,0
2012,11,22,23,11,NW,-20,1,1031,76.89,0,0
2012,11,23,0,15,NW,-20,0,1031,82.7,0,0
2012,11,23,1,16,NE,-16,-3,1031,3.13,0,0
2012,11,23,2,15,NW,-16,-4,1031,4.02,0,0
2012,11,23,3,15,NW,-17,-3,1030,4.91,0,0
2012,11,23,4,12,NW,-15,-7,1029,8.04,0,0
2012,11,23,5,14,NW,-14,-5,1029,11.17,0,0
2012,11,23,6,10,NE,-12,-6,1029,1.79,0,0
2012,11,23,7,21,NW,-12,-6,1029,3.13,0,0
2012,11,23,8,25,NE,-13,-2,1029,3.13,0,0
2012,11,23,9,27,NW,-14,1,1029,3.13,0,0
2012,11,23,10,23,NW,-15,2,1029,6.26,0,0
2012,11,23,11,27,NW,-16,3,1028,9.39,0,0
2012,11,23,12,30,NW,-16,4,1026,12.52,0,0
2012,11,23,13,29,NW,-16,5,1025,15.65,0,0
2012,11,23,14,39,NW,-16,6,1024,18.78,0,0
2012,11,23,15,43,NW,-16,6,1023,21.91,0,0
2012,11,23,16,44,NW,-14,6,1023,26.83,0,0
2012,11,23,17,49,NW,-13,5,1023,31.75,0,0
2012,11,23,18,78,cv,-13,4,1023,3.13,0,0
2012,11,23,19,85,SE,-12,4,1024,4.02,0,0
2012,11,23,20,94,SE,-11,4,1024,8.04,0,0
2012,11,23,21,105,SE,-10,3,1024,12.06,0,0
2012,11,23,22,100,SE,-10,3,1024,15.19,0,0
2012,11,23,23,95,SE,-10,3,1024,16.98,0,0
2012,11,24,0,106,cv,-7,-3,1024,0.45,0,0
2012,11,24,1,116,cv,-7,-3,1023,1.34,0,0
2012,11,24,2,123,NW,-8,-6,1023,1.79,0,0
2012,11,24,3,131,cv,-7,-5,1022,0.89,0,0
2012,11,24,4,155,cv,-8,-5,1022,1.78,0,0
2012,11,24,5,162,cv,-8,-5,1022,2.23,0,0
2012,11,24,6,177,NW,-8,-6,1022,0.89,0,0
2012,11,24,7,148,NE,-8,-7,1022,0.89,0,0
2012,11,24,8,121,NW,-7,-5,1023,1.79,0,0
2012,11,24,9,109,NW,-5,-1,1023,3.58,0,0
2012,11,24,10,90,cv,-6,2,1022,0.89,0,0
2012,11,24,11,84,cv,-8,4,1022,1.78,0,0
2012,11,24,12,72,cv,-9,6,1021,2.67,0,0
2012,11,24,13,83,cv,-9,7,1020,4.46,0,0
2012,11,24,14,121,cv,-10,7,1019,7.59,0,0
2012,11,24,15,141,SE,-9,6,1018,3.13,0,0
2012,11,24,16,118,SE,-10,6,1018,6.26,0,0
2012,11,24,17,158,SE,-8,4,1018,8.05,0,0
2012,11,24,18,202,SE,-7,2,1018,9.84,0,0
2012,11,24,19,204,SE,-6,0,1019,11.63,0,0
2012,11,24,20,221,cv,-5,0,1020,0.89,0,0
2012,11,24,21,209,NE,-5,-3,1019,0.89,0,0
2012,11,24,22,246,SE,-4,-2,1019,0.89,0,0
2012,11,24,23,315,NE,-5,-3,1020,1.79,0,0
2012,11,25,0,326,cv,-5,-2,1020,0.89,0,0
2012,11,25,1,358,NW,-4,-3,1020,1.79,0,0
2012,11,25,2,445,NW,-4,-3,1019,2.68,0,0
2012,11,25,3,413,NW,-5,-3,1018,4.47,0,0
2012,11,25,4,345,NW,-5,-3,1018,6.26,0,0
2012,11,25,5,329,cv,-4,-1,1018,0.89,0,0
2012,11,25,6,290,NW,-4,0,1018,1.79,0,0
2012,11,25,7,248,cv,-4,-1,1019,0.45,0,0
2012,11,25,8,284,NW,-3,0,1020,1.79,0,0
2012,11,25,9,247,NW,-4,2,1020,4.92,0,0
2012,11,25,10,246,NW,-3,2,1020,8.05,0,0
2012,11,25,11,109,NW,-8,6,1020,13.86,0,0
2012,11,25,12,33,NW,-13,8,1019,19.67,0,0
2012,11,25,13,20,NW,-14,7,1019,27.72,0,0
2012,11,25,14,14,NW,-15,7,1019,34.87,0,0
2012,11,25,15,11,NW,-16,7,1020,42.02,0,0
2012,11,25,16,8,NW,-16,7,1020,46.94,0,0
2012,11,25,17,9,NW,-16,6,1021,51.86,0,0
2012,11,25,18,17,NW,-16,6,1021,57.67,0,0
2012,11,25,19,20,NW,-17,4,1022,61.69,0,0
2012,11,25,20,17,cv,-15,2,1023,0.89,0,0
2012,11,25,21,13,NW,-14,1,1023,4.02,0,0
2012,11,25,22,22,NW,-16,3,1023,8.04,0,0
2012,11,25,23,32,NW,-13,-1,1023,9.83,0,0
2012,11,26,0,23,NW,-14,0,1023,12.96,0,0
2012,11,26,1,11,NW,-14,2,1023,17.88,0,0
2012,11,26,2,19,NW,-15,2,1023,25.03,0,0
2012,11,26,3,19,NW,-15,2,1022,29.95,0,0
2012,11,26,4,16,NW,-15,1,1022,33.97,0,0
2012,11,26,5,13,NW,-12,-1,1022,35.76,0,0
2012,11,26,6,15,NW,-16,1,1022,38.89,0,0
2012,11,26,7,15,NW,-16,1,1022,42.91,0,0
2012,11,26,8,14,NW,-16,2,1023,46.93,0,0
2012,11,26,9,17,NW,-16,3,1023,50.06,0,0
2012,11,26,10,16,NW,-17,4,1023,54.08,0,0
2012,11,26,11,11,NW,-18,5,1023,61.23,0,0
2012,11,26,12,20,NW,-19,6,1022,68.38,0,0
2012,11,26,13,17,NW,-20,6,1021,77.32,0,0
2012,11,26,14,16,NW,-19,7,1020,85.37,0,0
2012,11,26,15,23,NW,-19,7,1019,92.52,0,0
2012,11,26,16,NA,NW,-18,7,1020,97.44,0,0
2012,11,26,17,NA,NW,-17,6,1020,100.57,0,0
2012,11,26,18,39,SE,-17,5,1020,3.13,0,0
2012,11,26,19,34,SE,-17,5,1020,7.15,0,0
2012,11,26,20,44,SE,-16,4,1019,11.17,0,0
2012,11,26,21,54,SE,-11,-1,1019,12.06,0,0
2012,11,26,22,69,SE,-10,-1,1019,13.85,0,0
2012,11,26,23,90,SE,-9,-2,1018,14.74,0,0
2012,11,27,0,98,SE,-10,-2,1018,16.53,0,0
2012,11,27,1,120,cv,-10,-2,1018,0.89,0,0
2012,11,27,2,129,NE,-10,-3,1017,1.79,0,0
2012,11,27,3,130,NE,-10,-3,1017,2.68,0,0
2012,11,27,4,142,SE,-10,-3,1016,0.89,0,0
2012,11,27,5,171,cv,-9,-4,1015,0.89,0,0
2012,11,27,6,182,cv,-9,-4,1015,1.78,0,0
2012,11,27,7,184,NE,-10,-6,1014,0.89,0,0
2012,11,27,8,179,cv,-7,-4,1014,0.89,0,0
2012,11,27,9,169,cv,-6,-1,1014,1.78,0,0
2012,11,27,10,181,cv,-6,1,1013,2.67,0,0
2012,11,27,11,204,cv,-6,2,1013,3.56,0,0
2012,11,27,12,234,cv,-6,3,1011,4.45,0,0
2012,11,27,13,230,cv,-6,4,1010,6.24,0,0
2012,11,27,14,253,SE,-6,4,1008,1.79,0,0
2012,11,27,15,244,SE,-6,4,1008,3.58,0,0
2012,11,27,16,241,cv,-6,3,1008,0.89,0,0
2012,11,27,17,245,NE,-5,0,1008,1.79,0,0
2012,11,27,18,247,SE,-4,1,1008,0.89,0,0
2012,11,27,19,276,NE,-4,-1,1009,1.79,0,0
2012,11,27,20,285,NE,-4,1,1010,4.92,0,0
2012,11,27,21,161,cv,-5,1,1011,0.89,0,0
2012,11,27,22,68,NW,-23,7,1012,12.96,0,0
2012,11,27,23,73,NW,-22,5,1013,26.82,0,0
2012,11,28,0,63,NW,-22,5,1014,40.68,0,0
2012,11,28,1,63,NW,-20,4,1014,51.86,0,0
2012,11,28,2,53,NW,-18,4,1014,63.04,0,0
2012,11,28,3,37,NW,-16,3,1016,74.22,0,0
2012,11,28,4,14,NW,-16,1,1017,82.27,0,0
2012,11,28,5,11,NW,-17,1,1018,92.1,0,0
2012,11,28,6,9,NW,-17,0,1019,99.25,0,0
2012,11,28,7,9,NW,-15,-1,1020,105.06,0,0
2012,11,28,8,10,NW,-17,1,1022,109.08,0,0
2012,11,28,9,13,NW,-17,1,1023,113.1,0,0
2012,11,28,10,23,NW,-18,2,1024,122.04,0,0
2012,11,28,11,16,NW,-18,3,1024,130.09,0,0
2012,11,28,12,10,NW,-18,4,1023,139.03,0,0
2012,11,28,13,11,NW,-17,4,1023,144.84,0,0
2012,11,28,14,11,NW,-18,4,1022,149.76,0,0
2012,11,28,15,13,NW,-17,4,1022,155.57,0,0
2012,11,28,16,12,NW,-16,4,1022,161.38,0,0
2012,11,28,17,19,NW,-16,4,1022,167.19,0,0
2012,11,28,18,13,NW,-16,3,1023,170.32,0,0
2012,11,28,19,18,NW,-13,-1,1023,173.45,0,0
2012,11,28,20,23,SE,-15,2,1024,3.13,0,0
2012,11,28,21,24,NW,-15,1,1024,1.79,0,0
2012,11,28,22,36,NW,-11,-3,1024,3.58,0,0
2012,11,28,23,43,cv,-12,-2,1024,0.89,0,0
2012,11,29,0,44,NE,-11,-4,1024,1.79,0,0
2012,11,29,1,45,NE,-10,-6,1024,3.58,0,0
2012,11,29,2,65,NW,-11,-7,1024,3.13,0,0
2012,11,29,3,145,cv,-10,-6,1024,0.89,0,0
2012,11,29,4,131,NW,-11,-6,1024,1.79,0,0
2012,11,29,5,99,NW,-11,-7,1024,3.58,0,0
2012,11,29,6,37,cv,-10,-7,1024,0.89,0,0
2012,11,29,7,97,cv,-9,-6,1025,1.78,0,0
2012,11,29,8,76,NW,-7,-3,1026,1.79,0,0
2012,11,29,9,72,cv,-10,0,1026,0.89,0,0
2012,11,29,10,58,NW,-10,1,1026,1.79,0,0
2012,11,29,11,40,NW,-14,3,1025,3.58,0,0
2012,11,29,12,38,cv,-19,4,1024,1.79,0,0
2012,11,29,13,40,NW,-19,5,1023,1.79,0,0
2012,11,29,14,42,NW,-19,5,1022,3.58,0,0
2012,11,29,15,41,cv,-19,5,1022,0.89,0,0
2012,11,29,16,46,SE,-18,3,1022,1.79,0,0
2012,11,29,17,49,SE,-17,1,1022,2.68,0,0
2012,11,29,18,59,cv,-14,0,1023,0.89,0,0
2012,11,29,19,80,SE,-9,-2,1023,0.89,0,0
2012,11,29,20,71,SE,-9,-3,1024,1.78,0,0
2012,11,29,21,81,NE,-9,-4,1024,0.89,0,0
2012,11,29,22,79,NW,-10,-5,1025,1.79,0,0
2012,11,29,23,122,NW,-11,-5,1025,3.58,0,0
2012,11,30,0,167,NW,-11,-5,1025,6.71,0,0
2012,11,30,1,152,NW,-11,-5,1025,9.84,0,0
2012,11,30,2,78,NE,-14,-2,1026,4.92,0,0
2012,11,30,3,42,NE,-14,-2,1026,12.07,0,0
2012,11,30,4,31,NE,-16,-3,1027,16.99,0,0
2012,11,30,5,24,NE,-18,-3,1028,22.8,0,0
2012,11,30,6,17,NE,-19,-4,1029,30.85,0,0
2012,11,30,7,13,NE,-20,-5,1031,34.87,0,0
2012,11,30,8,23,NE,-20,-4,1032,40.68,0,0
2012,11,30,9,11,NE,-21,-4,1033,47.83,0,0
2012,11,30,10,21,NE,-21,-3,1033,54.98,0,0
2012,11,30,11,18,NE,-21,-2,1033,59.9,0,0
2012,11,30,12,14,NE,-23,-1,1033,64.82,0,0
2012,11,30,13,16,NE,-23,-1,1032,69.74,0,0
2012,11,30,14,12,NE,-24,-1,1032,73.76,0,0
2012,11,30,15,9,NE,-24,-1,1032,77.78,0,0
2012,11,30,16,16,NE,-24,-1,1032,81.8,0,0
2012,11,30,17,14,SE,-24,-2,1032,1.79,0,0
2012,11,30,18,32,SE,-21,-3,1033,3.58,0,0
2012,11,30,19,19,cv,-21,-4,1034,0.89,0,0
2012,11,30,20,20,NW,-21,-6,1034,1.79,0,0
2012,11,30,21,25,cv,-18,-6,1035,0.89,0,0
2012,11,30,22,45,cv,-20,-5,1035,1.78,0,0
2012,11,30,23,51,cv,-17,-7,1036,2.67,0,0
2012,12,1,0,41,NW,-16,-8,1035,1.79,0,0
2012,12,1,1,46,cv,-17,-7,1035,0.89,0,0
2012,12,1,2,37,cv,-15,-7,1036,1.34,0,0
2012,12,1,3,48,NE,-15,-9,1035,0.89,0,0
2012,12,1,4,43,NE,-14,-9,1035,1.78,0,0
2012,12,1,5,77,NE,-17,-8,1034,2.67,0,0
2012,12,1,6,53,NE,-16,-8,1034,3.56,0,0
2012,12,1,7,57,NE,-13,-8,1033,4.45,0,0
2012,12,1,8,78,cv,-15,-6,1033,0.89,0,0
2012,12,1,9,84,cv,-16,-5,1033,1.78,0,0
2012,12,1,10,101,cv,-15,-4,1033,2.67,0,0
2012,12,1,11,117,SE,-14,-3,1032,1.79,0,0
2012,12,1,12,118,SE,-14,-2,1030,4.92,0,0
2012,12,1,13,107,SE,-14,-2,1029,9.84,0,0
2012,12,1,14,90,SE,-13,-1,1028,13.86,0,0
2012,12,1,15,78,SE,-11,-1,1028,18.78,0,0
2012,12,1,16,76,SE,-10,-2,1027,23.7,0,0
2012,12,1,17,79,SE,-8,-2,1027,26.83,0,0
2012,12,1,18,93,SE,-8,-4,1026,29.96,0,0
2012,12,1,19,97,SE,-7,-4,1026,31.75,0,0
2012,12,1,20,97,SE,-7,-4,1025,33.54,0,0
2012,12,1,21,105,SE,-6,-5,1025,34.43,0,0
2012,12,1,22,112,SE,-7,-6,1024,36.22,0,0
2012,12,1,23,119,SE,-6,-5,1024,38.01,0,0
